"BUSINESS YEAR","STATE CODE","ISSUER NAME","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","BENEFIT PACKAGE ID","MARKET COVERAGE","DENTAL ONLY PLAN",TIN,"STANDARD COMPONENT ID","PLAN MARKETING NAME","HIOS PRODUCT ID",HPID,"NETWORK ID","SERVICE AREA ID","FORMULARY ID","IS IT A NEW PLAN","PLAN TYPE","METAL LEVEL","UNIQUE PLAN DESIGN","QHP NONQHP TYPE ID","IS NOTICE REQUIRED FOR PREGNACY","IS REFERRAL REQUIRED FOR SPECIALIST","SPECIALIST REQUIRING REFERRAL","PLAN LEVEL EXCLUSIONS","IS HSA ELIGIBLE","HSA OR HRA EMPLOYER CONTRIBUTION","HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT","CHILD ONLY OFFERING","CHILD ONLY PLAN ID","WELLNESS PROGRAM OFFERED","DISEASE MANAGEMENT PROGRAMS OFFERED","EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY","IS GUARANTEED RATE?","SPECIALITY DRUG MAXIMUM COINSURANCE","INPATIENT COPAYMENT MAXIMUM DAYS","BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS","BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS","PLAN EFFECTIVE DATE","PLAN EXPIRATION DATE","OUT OF COUNTRY COVERAGE","OUT OF COUNTRY COVERAGE DESCRIPTION","OUT OF SERVICE AREA COVERAGE","OUT OF SERVICE AREA COVERAGE DESCRIPTION","NATIONAL NETWORK","URL FOR SUMMARY OF BENEFITS COVERAGE","URL FOR ENROLLMENT PAYMENT","PLAN BROCHURE","FORMULARY URL","PLAN ID","CSR VARIATION TYPE","ISSUER ACTUARIAL VALUE","AV CALCULATOR OUTPUT NUMBER","MEDICAL DRUG DEDUCTIBLES INTEGRATED","MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED","MULTIPLE NETWORK TIERS","FIRST TIER UTILIZATION","SECOND TIER UTILIZATION","MEHB INN TIER 1 INDIVIDUAL MOOP","MEHB INN TIER 1 FAMILY MOOP","MEHB INN TIER 2 INDIVIDUAL MOOP","MEHB INN TIER 2 FAMILY MOOP","MEHB OUT OF NET INDIVIDUAL MOOP","MEHB OUT OF NET FAMILY MOOP","MEHB COMB INN OON INDIVIDUAL MOOP","MEHB COMB INN OON FAMILY MOOP","DEHB INN TIER 1 INDIVIDUAL MOOP","DEHB INN TIER 2 INDIVIDUAL MOOP","DEHB INN TIER 1 FAMILY MOOP","DEHB INN TIER 2 FAMILY MOOP","DEHB OUT OF NET INDIVIDUAL MOOP","DEHB OUT OF NET FAMILY MOOP","DEHB COMB INN OON INDIVIDUAL MOOP","DEHB COMB INN OON FAMILY MOOP","TEHB INN TIER 1 INDIVIDUAL MOOP","TEHB INN TIER 1 FAMILY MOOP","TEHB INN TIER 2 INDIVIDUAL MOOP","TEHB INN TIER 2 FAMILY MOOP","TEHB OUT OF NET INDIVIDUAL MOOP","TEHB OUT OF NET FAMILY MOOP","TEHB COMB INN OON INDIVIDUAL MOOP","TEHB COMB INN OON FAMILY MOOP","MEHB DED INN TIER1 INDIVIDUAL","MEHB DED INN TIER1 FAMILY","MEHB DED INN TIER1 COINSURNACE","MEHB DED INN TIER2 INDIVIDUAL","MEHB DED INN TIER2 FAMILY","MEHB DED INN TIER2 COINSURANCE","MEHB DED OUT OF NET INDIVIDUAL","MEHB DED OUT OF NET FAMILY","MEHB DED COMB INN OON INDIVIDUAL","MEHB DED COMB INN OON FAMILY","DEHB DED INN TIER1 INDIVIDUAL","DEHB DED INN TIER1 FAMILY","DEHB DED INN TIER1 COINSURNACE","DEHB DED INN TIER2 INDIVIDUAL","DEHB DED INN TIER2 FAMILY","DEHB DED INN TIER2 COINSURANCE","DEHB DED OUT OF NET INDIVIDUAL","DEHB DED OUT OF NET FAMILY","DEHB DED COMB INN OON INDIVIDUAL","DEHB DED COMB INN OON FAMILY","TEHB DED INN TIER 1 INDIVIDUAL","TEHB DED INN TIER 1 FAMILY","TEHB DED INN TIER 1 COINSURANCE","TEHB DED INN TIER 2 INDIVIDUAL","TEHB DED INN TIER 2 FAMILY","TEHB DED INN TIER 2 COINSURANCE","TEHB DED OUT OF NET INDIVIDUAL","TEHB DED OUT OF NET FAMILY","TEHB DED OUT COMB INN OON INDIVIDUAL","TEHB DED OUT COMB INN OON FAMILY","SBC HAVING A BABY DEDUCTIBLE","SBC HAVING A BABY COPAYMENT","SBC HAVING A BABY COINSURANCE","SBC HAVING A BABY LIMIT","SBC HAVING DIABETES DEDUCTIBLE","SBC HAVING  DIABETES COPAYMENT","SBC HAVING DIABETES COINSURANCE","SBC HAVING DIABETES LIMIT","EHB PERCENT PREMIUM","PLAN DESIGN TYPE","INSURANCE PLAN COMPOSITE PREMIUM AVAILABLE INDICATOR","PLAN VARIANT MARKETING NAME","SBC HAVING SIMPLE FRACTURE DEDUCTIBLE","SBC HAVING SIMPLE FRACTURE COPAYMENT","SBC HAVING SIMPLE FRACTURE COINSURANCE","SBC HAVING SIMPLE FRACTURE LIMIT"
2025,NJ,,17970,SERFF,1,1/13/2025,,Individual,No,,17970NJ0010006,"Premium Silver + $0 Virtual 24/7 Care Visits",17970NJ001,,NJN001,NJS001,NJF002,Existing,EPO,Silver,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,No,,No,,,,,17970NJ0010006-05,"87% AV Level Silver Plan",87.08%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$3,050 ","$3050 per person | $6100 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$700 ","$700 per person | $1400 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$700 ","$400 ","$1,600 ","$60 ","$700 ","$400 ","$600 ","$20 ",100%,"Not Applicable",No,"Premium Silver + $0 Virtual 24/7 Care Visits","$700 ","$200 ","$300 ","$0 "
2025,NJ,,17970,SERFF,1,1/13/2025,,Individual,No,,17970NJ0010006,"Premium Silver + $0 Virtual 24/7 Care Visits",17970NJ001,,NJN001,NJS001,NJF002,Existing,EPO,Silver,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,No,,No,,,,,17970NJ0010006-06,"94% AV Level Silver Plan",94.06%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$1,300 ","$1300 per person | $2600 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$100 ","$100 per person | $200 per group",15.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$100 ","$300 ","$900 ","$60 ","$100 ","$300 ","$600 ","$20 ",100%,"Not Applicable",No,"Premium Silver + $0 Virtual 24/7 Care Visits","$100 ","$100 ","$300 ","$0 "
2025,NJ,,17970,SERFF,1,1/13/2025,,Individual,No,,17970NJ0010007,"Secure Gold + $0 Virtual 24/7 Care Visits",17970NJ001,,NJN001,NJS001,NJF003,Existing,EPO,Gold,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,No,,No,,,,,17970NJ0010007-01,"Standard Gold On Exchange Plan",81.34%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,600 ","$8600 per person | $17200 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,800 ","$1800 per person | $3600 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,800 ","$400 ","$1,300 ","$60 ","$1,800 ","$300 ","$300 ","$20 ",100%,"Not Applicable",No,"Secure Gold + $0 Virtual 24/7 Care Visits","$1,800 ","$400 ","$40 ","$0 "
2025,NJ,,17970,SERFF,1,1/13/2025,,Individual,No,,17970NJ0010007,"Secure Gold + $0 Virtual 24/7 Care Visits",17970NJ001,,NJN001,NJS001,NJF003,Existing,EPO,Gold,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,No,,No,,,,,17970NJ0010007-02,"Zero Cost Sharing Plan Variation",100.00%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",100%,"Not Applicable",No,"Secure Gold + $0 Virtual 24/7 Care Visits","$0 ","$0 ","$0 ","$0 "
2025,NJ,,17970,SERFF,1,1/13/2025,,Individual,No,,17970NJ0010007,"Secure Gold + $0 Virtual 24/7 Care Visits",17970NJ001,,NJN001,NJS001,NJF003,Existing,EPO,Gold,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,No,,No,,,,,17970NJ0010007-03,"Limited Cost Sharing Plan Variation",81.34%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,600 ","$8600 per person | $17200 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,800 ","$1800 per person | $3600 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",100%,"Not Applicable",No,"Secure Gold + $0 Virtual 24/7 Care Visits","$0 ","$0 ","$0 ","$0 "
2025,NJ,,17970,SERFF,1,1/13/2025,,Individual,No,,17970NJ0010009,"Elite Silver $0 Medical Deductible + $0 Virtual 24/7 Care Visits",17970NJ001,,NJN001,NJS001,NJF004,Existing,EPO,Silver,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,No,,No,,,,,17970NJ0010009-01,"Standard Silver On Exchange Plan",70.58%,,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,200 ","$9200 per person | $18400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$250 ","$250 per person | $500 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$500 ","$4,200 ","$60 ","$250 ","$800 ","$1,500 ","$20 ",100%,"Not Applicable",No,"Elite Silver $0 Medical Deductible + $0 Virtual 24/7 Care Visits","$0 ","$300 ","$1,000 ","$0 "
2025,NJ,,17970,SERFF,1,1/13/2025,,Individual,No,,17970NJ0010009,"Elite Silver $0 Medical Deductible + $0 Virtual 24/7 Care Visits",17970NJ001,,NJN001,NJS001,NJF004,Existing,EPO,Silver,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,No,,No,,,,,17970NJ0010009-02,"Zero Cost Sharing Plan Variation",100.00%,,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",100%,"Not Applicable",No,"Elite Silver $0 Medical Deductible + $0 Virtual 24/7 Care Visits","$0 ","$0 ","$0 ","$0 "
2025,NJ,,17970,SERFF,1,1/13/2025,,Individual,No,,17970NJ0010009,"Elite Silver $0 Medical Deductible + $0 Virtual 24/7 Care Visits",17970NJ001,,NJN001,NJS001,NJF004,Existing,EPO,Silver,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,No,,No,,,,,17970NJ0010009-03,"Limited Cost Sharing Plan Variation",70.58%,,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,200 ","$9200 per person | $18400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$250 ","$250 per person | $500 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",100%,"Not Applicable",No,"Elite Silver $0 Medical Deductible + $0 Virtual 24/7 Care Visits","$0 ","$0 ","$0 ","$0 "
2025,NJ,,17970,SERFF,1,1/13/2025,,Individual,No,,17970NJ0010009,"Elite Silver $0 Medical Deductible + $0 Virtual 24/7 Care Visits",17970NJ001,,NJN001,NJS001,NJF004,Existing,EPO,Silver,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,No,,No,,,,,17970NJ0010009-04,"73% AV Level Silver Plan",73.00%,,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,350 ","$7350 per person | $14700 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$250 ","$250 per person | $500 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$500 ","$4,200 ","$60 ","$250 ","$800 ","$1,500 ","$20 ",100%,"Not Applicable",No,"Elite Silver $0 Medical Deductible + $0 Virtual 24/7 Care Visits","$0 ","$300 ","$1,000 ","$0 "
2025,NJ,,17970,SERFF,1,1/13/2025,,Individual,No,,17970NJ0010009,"Elite Silver $0 Medical Deductible + $0 Virtual 24/7 Care Visits",17970NJ001,,NJN001,NJS001,NJF004,Existing,EPO,Silver,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,No,,No,,,,,17970NJ0010009-05,"87% AV Level Silver Plan",87.62%,,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$3,050 ","$3050 per person | $6100 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",30.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$150 ","$150 per person | $300 per group",30.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$300 ","$2,500 ","$60 ","$150 ","$400 ","$800 ","$20 ",100%,"Not Applicable",No,"Elite Silver $0 Medical Deductible + $0 Virtual 24/7 Care Visits","$0 ","$200 ","$600 ","$0 "
2025,NJ,,17970,SERFF,1,1/13/2025,,Individual,No,,17970NJ0010009,"Elite Silver $0 Medical Deductible + $0 Virtual 24/7 Care Visits",17970NJ001,,NJN001,NJS001,NJF004,Existing,EPO,Silver,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,No,,No,,,,,17970NJ0010009-06,"94% AV Level Silver Plan",94.78%,,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$1,000 ","$1000 per person | $2000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$50 ","$50 per person | $100 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$100 ","$900 ","$60 ","$50 ","$200 ","$500 ","$20 ",100%,"Not Applicable",No,"Elite Silver $0 Medical Deductible + $0 Virtual 24/7 Care Visits","$0 ","$70 ","$400 ","$0 "
2025,NJ,,17970,SERFF,1,1/13/2025,,Individual,No,,17970NJ0010010,"Balanced Silver + $0 Virtual 24/7 Care Visits",17970NJ001,,NJN001,NJS001,NJF005,Existing,EPO,Silver,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,No,,No,,,,,17970NJ0010010-01,"Standard Silver On Exchange Plan",70.12%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,800 ","$8800 per person | $17600 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,500 ","$2500 per person | $5000 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,500 ","$400 ","$3,200 ","$60 ","$2,500 ","$600 ","$600 ","$20 ",100%,"Not Applicable",No,"Balanced Silver + $0 Virtual 24/7 Care Visits","$2,100 ","$200 ","$0 ","$0 "
2025,NJ,,17970,SERFF,1,1/13/2025,,Individual,No,,17970NJ0010010,"Balanced Silver + $0 Virtual 24/7 Care Visits",17970NJ001,,NJN001,NJS001,NJF005,Existing,EPO,Silver,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,No,,No,,,,,17970NJ0010010-02,"Zero Cost Sharing Plan Variation",100.00%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",100%,"Not Applicable",No,"Balanced Silver + $0 Virtual 24/7 Care Visits","$0 ","$0 ","$0 ","$0 "
2025,NJ,,17970,SERFF,1,1/13/2025,,Individual,No,,17970NJ0010010,"Balanced Silver + $0 Virtual 24/7 Care Visits",17970NJ001,,NJN001,NJS001,NJF005,Existing,EPO,Silver,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,No,,No,,,,,17970NJ0010010-03,"Limited Cost Sharing Plan Variation",70.12%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,800 ","$8800 per person | $17600 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,500 ","$2500 per person | $5000 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",100%,"Not Applicable",No,"Balanced Silver + $0 Virtual 24/7 Care Visits","$0 ","$0 ","$0 ","$0 "
2025,NJ,,17970,SERFF,1,1/13/2025,,Individual,No,,17970NJ0010010,"Balanced Silver + $0 Virtual 24/7 Care Visits",17970NJ001,,NJN001,NJS001,NJF005,Existing,EPO,Silver,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,No,,No,,,,,17970NJ0010010-04,"73% AV Level Silver Plan",73.05%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,250 ","$7250 per person | $14500 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,250 ","$2250 per person | $4500 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,250 ","$400 ","$3,300 ","$60 ","$2,250 ","$600 ","$800 ","$20 ",100%,"Not Applicable",No,"Balanced Silver + $0 Virtual 24/7 Care Visits","$2,100 ","$200 ","$0 ","$0 "
2025,NJ,,17970,SERFF,1,1/13/2025,,Individual,No,,17970NJ0010010,"Balanced Silver + $0 Virtual 24/7 Care Visits",17970NJ001,,NJN001,NJS001,NJF005,Existing,EPO,Silver,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,No,,No,,,,,17970NJ0010010-05,"87% AV Level Silver Plan",87.58%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$3,050 ","$3050 per person | $6100 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$700 ","$700 per person | $1400 per group",30.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$700 ","$300 ","$2,100 ","$60 ","$700 ","$300 ","$1,000 ","$20 ",100%,"Not Applicable",No,"Balanced Silver + $0 Virtual 24/7 Care Visits","$700 ","$80 ","$400 ","$0 "
2025,NJ,,17970,SERFF,1,1/13/2025,,Individual,No,,17970NJ0010010,"Balanced Silver + $0 Virtual 24/7 Care Visits",17970NJ001,,NJN001,NJS001,NJF005,Existing,EPO,Silver,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,No,,No,,,,,17970NJ0010010-06,"94% AV Level Silver Plan",94.78%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$1,300 ","$1300 per person | $2600 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$65 ","$65 per person | $130 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$65 ","$100 ","$1,100 ","$60 ","$65 ","$100 ","$800 ","$20 ",100%,"Not Applicable",No,"Balanced Silver + $0 Virtual 24/7 Care Visits","$65 ","$50 ","$400 ","$0 "
2025,NJ,,17970,SERFF,1,1/13/2025,,Individual,No,,17970NJ0010011,"Elite Gold $0 Deductible + $0 Virtual 24/7 Care Visits",17970NJ001,,NJN001,NJS001,NJF006,New,EPO,Gold,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,No,,No,,,,,17970NJ0010011-01,"Standard Gold On Exchange Plan",81.80%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,500 ","$5500 per person | $11000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",30.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$600 ","$2,500 ","$60 ","$0 ","$1,100 ","$200 ","$20 ",100%,"Not Applicable",No,"Elite Gold $0 Deductible + $0 Virtual 24/7 Care Visits","$0 ","$500 ","$600 ","$0 "
2025,NJ,,17970,SERFF,1,1/13/2025,,Individual,No,,17970NJ0010011,"Elite Gold $0 Deductible + $0 Virtual 24/7 Care Visits",17970NJ001,,NJN001,NJS001,NJF006,New,EPO,Gold,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,No,,No,,,,,17970NJ0010011-02,"Zero Cost Sharing Plan Variation",100.00%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",100%,"Not Applicable",No,"Elite Gold $0 Deductible + $0 Virtual 24/7 Care Visits","$0 ","$0 ","$0 ","$0 "
2025,NJ,,17970,SERFF,1,1/13/2025,,Individual,No,,17970NJ0010011,"Elite Gold $0 Deductible + $0 Virtual 24/7 Care Visits",17970NJ001,,NJN001,NJS001,NJF006,New,EPO,Gold,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,No,,No,,,,,17970NJ0010011-03,"Limited Cost Sharing Plan Variation",81.80%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,500 ","$5500 per person | $11000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",30.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",100%,"Not Applicable",No,"Elite Gold $0 Deductible + $0 Virtual 24/7 Care Visits","$0 ","$0 ","$0 ","$0 "
2025,NJ,,23818,SERFF,1,1/13/2025,,Individual,No,,23818NJ0010001,"Bronze Classic",23818NJ001,,NJN001,NJS001,NJF001,Existing,EPO,"Expanded Bronze",Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Heart Disease, Asthma",,,"$250 ",,,,1/1/2025,12/31/2025,Yes,"Emergency Services Only",Yes,"Emergency and Urgent Services Only",No,,,,,23818NJ0010001-01,"Standard Bronze On Exchange Plan",63.29%,0.628051767,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,100 ","$9100 per person | $18200 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,000 ","$3000 per person | $6000 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$3,000 ","$300 ","$3,600 ","$0 ","$3,000 ","$300 ","$900 ","$0 ",100%,"Not Applicable",No,"Bronze Classic","$2,800 ","$10 ","$0 ","$0 "
